title,body,answer,path
우울증은 나이가 들면 당연히 오는 것 아닌가요? ,우울증은 나이가 들면 당연히 오는 것 아닌가요? 시아버님이 올해 73세로 비교적 건강하신데도 병원에서는 건강때문이 아니라 너무 의욕이 없고 만사 귀찮아하는 것과 선잠을 주무신다고 신경정신과 치료를 받으라는데요.,"
						노인에게는 특히 가까운 친족, 친구의 죽음이나 은퇴, 신체기능의 약화 같은 상실감을 많이 경험하게 됩니다. 따라서 모든 노인이 우울증을 가지는 것은 아니지만 노인에게 우울증이 흔하기 때문에 우울증상을 당연한 것으로 알고 진단과 치료를 받지 않는 것도 잘못된 것입니다. 노인성 우울증은 신체적 증상 및 인지 장애에 가려 제대로 치료를 못 받는 경우가 많이 있습니다. 치료를 받지 못하면 우울증으로 절망에 사로잡혀 지내거나 영양실조, 신체질환, 자살 등의 심각한 문제를 유발하게 됩니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000298582
우울증 약물치료를 받아도 의욕이 없어요,우울증으로 약물치료를 받은 지 한달 정도 되었어요. 의사 선생님은 저더러 좋아졌다고 해요. 하긴 잠은 잘 자게 되었고 식욕도 어느 정도 돌아온 것 같기는 해요. 그런데 전 여전히 의욕이 없거든요? 약물이 효과가 없는 것은 아닌가요?,"
						아닙니다. 항우울제로 치료할 경우 우울증의 여러 가지 증상들 중에 먼저 좋아지는 것과 나중에 좋아지는 증상이 있습니다. 수면장애와 식욕은 항우울제 치료 후 먼저 좋아지는 증상들입니다. 불안감, 우울감, 희망이 없는 느낌 등은 그 다음에 좋아지며, 의욕저하, 집중력감퇴, 성욕감퇴 등도 비교적 늦게 좋아지는 증상입니다. 따라서 한달 정도 치료받은 경우라면, 수면과 식욕에서 증상호전이 있는 것으로 보아 아직 약물이 효과가 없다고 보기에는 이른 것 같습니다. 또한 주변에서 볼 때는 호전된 것처럼 보이는데도 본인 스스로의 생각에는 좋아지지 않았다고 생각할 수도 있습니다. 그러므로 꾸준히 약물을 복용하는 것이 중요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000309480
우울증 환자들이 자는 시간,"우울증 환자들이 누워있는 시간이 많은데, 실제로 잠이 많아지는 것입니까?","
						수면장애는 우울증과 양극성 장애와 같은 기분장애의 특징적인 증상입니다. 우울증에서는 불면이나 과다 수면과 관계가 있고, 조증은 수면 욕구의 감소와 관련이 있습니다. 우울증 환자는 저하된 의욕과 우울한 기분 때문에 낮 시간에도 누워있으려하는 경향이 있지만, 이들은 실제 정상인 보다 숙면을 취하기 힘들고, 총 수면 시간은 정상인 보다 오히려 짧은 경우가 많습니다. 이렇게 수면 주기가 흐트러지므로 만성적인 피곤함을 호소합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000314927
우울증 환자의 가족,우울증 환자가 있는데 가족들은 어떻게 해야 하나요?,"
						우울증 환자를 도와주는 가장 중요한 것은 정확한 진단과 치료를 받게 하는 것입니다. 증상이 좋아질 때까지 계속 치료를 받게 하고, 호전이 없을 경우 다른 치료를 받을 수 있도록 격려해주고 도와주는 것입니다. 다음으로 중요한 것은 환자를 이해하고 공감해주고, 인내하는 것이며 환자의 고통을 같이 느끼면서 나누는 것입니다. 하지만 너무 조급하게 환자를 압박한다면 오히려 좌절감과 부적절한 느낌을 증가시킬 수 있기 때문에 서서히 그리고 꾸준하게 좋아질 것이라는 믿음을 가지고 대하는 것이 중요합니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000315479
우울증 약과 한약재를 같이 먹어도 되나요?,우울증 진단을 받고 약을 복용하고 있습니다. 집에서 자꾸 보약을 먹으라고 하는데 한약재를 같이 복용하여도 별다른 문제가 없나요?,"
						주치의와 상담하는 것이 중요합니다. 한약재도 좋은 효과를 볼 수 있기는 하지만 성분이 명확하지 않은 약재가 많으며, 지금 복용하고 있는 신경정신과 약물의 작용에 영향을 주어 약물의 효과가 바뀔 수 있습니다. 한약재 뿐만 아니라 어떤 다른 약물을 복용할 때에도 담당 신경정신과 의사와 상의를 한 후에 복용하는 것이 중요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000315493
우리나라의 노인성 우울증 발생 추세는 어떻게 되나요?,우리나라의 노인성 우울증 발생 추세는 어떻게 되나요??,"
						우울증상의 유병율은 연구대상 인구의 특성에 따라 많은 차이가 있습니다. 대표적 우울증인 주요 우울증 유병율은 65세 이상의 인구에서 1~2%이지만, 약 27%에서 우울 증상을 보인다고 보고되어 있습니다. 그러나 일반적으로 지역사회 노인들의 우울증상의 유병율은 10~40%로 매우 다양하며 기관에 요양 중에 있거나 병원에 입원한 환자들에서는 훨씬 더 높은 것으로 보고되고 있습니다. 또한 신체적 증상을 동반한 노인들의 경우는 20~30%가 우울증을 가지고 있다고 보고되어 있습니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000221718
언제까지 우울증 약을 먹어야 하나요?,우울증으로 치료중인데 언제까지 약을 먹어야 하나요??,"
						우울증에서 회복이 된 후에도 약물을 1년 이상 계속 복용해야 재발을 막을 수 있습니다. 불행히 많은 환자는 의사의 이런 권고를 무시한 채 이제는 다 나았는데 하고 예방적 유지치료를 중단함으로써 재발이 됩니다. 재발이 잦을수록 치료는 더 힘들어지고 더 오래 걸립니다. 정신병적 증상이 동반된 우울증이나 자주 재발되었던 경우에는 더 오랜 기간동안 약물치료를 유지해야 합니다. 이밖에도 개인별로 차이가 많이 있기 때문에 담당 신경정신과 의사와 상의하여 결정해야 합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000221996
화병과 우울증,홧병(화병)은 우울증과 다른가요?,"
						비슷합니다. 다만 한국사람들의 우울증의 특징은 신체적 증상의 호소가 서양사람보다 많다는 점이 차이가 납니다. 문화적으로 한의 문화, 고부간의 갈등이 너무 심하다느니, 말 못하고 참고 살아왔느니, 이러한 문제들이 많아 한국인들의 특성으로 보는 경향도 있습니다. 특히 한국 여성의 경우 만성적인 두통, 소화불량, 가슴앓이, 통증, 마비 등 신체화되는 경향을 많이 보입니다. 이를 구분하여 홧병(화병)이라고 부르기도 합니다. 그러나 홧병(화병)이라고도 불리우는 이런 우울증도 심해지기 전에 치료를 해야 함은 같습니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000221990
친구가 우울증 걸릴 것같은 상황,친구의 가족들이 사고를 당해 사망하였습니다. 몹시 슬퍼하던데 그러다가 우울증이 생기는 것 아닐까요?,"
						가까운 가족을 잃었다면 그 슬픔은 말로 표현할 수 없을 겁니다. 간혹 그런 일을 계기로 우울증이 발병하는 경우도 있습니다. 그런데 많은 사람들은 그러한 애도 과정의 일부로 우울 증상을 경험하고 어느 정도 시간이 지나면 그 슬픔에서 헤어나옵니다. 오히려 애도기간 중 슬퍼하지 못하면 나중에 큰 병이 생기는 수가 있습니다. 하지만 기간이 너무 오래가거나, 직장에 복귀하기 어렵다든지, 가정주부 역할에 지장이 있을 경우, 또는 병적인 죄책감이나 자살 사고 등과 같은 심한 죄책감이 동반되었을 때는 우울증을 의심해봐야 합니다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000222001
출산 후 우울증,출산을 앞둔 주부입니다. 아기를 낳은 후 우울증이 생긴다는 얘기도 있던데 사실입니까?,"
						출산 후 누구나 경미한 우울한 기분을 가질 수 있습니다. 그러나 대부분 곧 회복되고 일부 환자는 심한 증세를 보이기도 합니다. 출산으로 인한 호르몬의 변화, 수면부족, 아이의 탄생으로 인한 환경의 변화, 아이를 키워야하는 부담감들이 복합적으로 작용하기 때문입니다. 하지만 증상이 너무 오래가거나 지나친 죄책감, 망상, 환청 등의 정신병적 증상이 동반될 경우에는 신경정신과 의사의 치료가 필요합니다. 아주 드물게는 출산 후에 부인대신 남편이 우울증에 빠지는 수도 있습니다. 
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000222010
우울증 6개월 후 조증,처음 우울증에 걸려 3개월 정도 약을 복용하고 호전이 되었으며 지금은 유지치료를 하고 있습니다. 그런데 6개월 정도 지나 조증의 증상이 나타납니다. 약물 때문에 그런 건가요?,"
						조증의 증상이 나타난 것은 약물에 의해서 그럴 수도 있지만, 병의 특성이 조증과 우울증을 교대로 보이는 조울병의 양상을 띠고 있기 때문에 그럴 수도 있습니다. 자세한 병력과 약물에 대한 반응을 검토해 볼 필요가 있으며, 신경정신과 의사와의 규칙적인 면담을 통해 조절하는 것이 필요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000222259
주부 우울증은 어떤 경우에 발병합니까?,주부 우울증은 어떤 경우에 발병합니까??,"
						결혼을 하여 아이가 하나 둘 있는 주부들은 아이들이 어느 정도 자라면서 한시름 놓기가 무섭게, 자녀 교육열과 가계 경제사이에 현실적인 괴리를 느끼기 일쑤이다. 남편은 중진으로 안정되어도 심리사회적 스트레스가 많고 이를 견디느라 힘들어하고, 일벌레인 경우는 부부간의 애정을 확인할 시간조차 없이 짐스러워하며 무관심한 시기를 가지기도 한다. 이때에 개인적인 성장과 성취욕구를 만족하지 못한 채 고민하며 외로워하면서 앞서 언급한 우울 증상이 시작되고 나를 희생하고 헛살아왔다는 생각이 들면서 점점 우울증이 심화되기 쉽다. 30대 뿐 아니라 40대, 50대 모든 여성에게 해당된다.
",https://www.hidoc.co.kr//healthqna/faq/view/C0000259323
저의 괴로움을 누구도 이해하지 못합니다,저의 괴로움을 어느 누구도 이해해주지 못합니다. 병원에 가서도 마찬가지일 것 같은데 어떻게 해야 하나요.,"
						우울증에 걸린 사람들은 자신에게는 불행한 일만 일어난다고 생각하고, 사소한 일들을 크게 확대하며 앞날을 비관적으로 생각하는 경향이 있습니다. 그리고 자신에게 닥친 불행은 어느 누구도 도와주지 못하고 희망이 없다고 생각하기도 합니다. 신경정신과 의사와의 충분한 상담과 면담을 통해 자신의 사고방식을 검토해보고 적절하게 대처하는 것이 필요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000259329
우울증과 자살 위험,저는 우울증 아내를 둔 40대 남자입니다. 우울증은 자살위험이 높다는데 걱정됩니다. 우울증과 자살 위험에 대해 알려주시기 바랍니다.,"
						자살은 우울증에서 생길 수 있는 가장 불행하고 위험한 결과입니다. 일반적으로 우울증 환자의 약 15%는 자살을 하는 것으로 알려져 있습니다. 이는 우울증의 초기에도 나타날 수 있지만. 오히려 회복되는 과정에서 더 자주 나타납니다. 단, 우울증에 대한 적절한 치료와 가족들의 교육을 병행한다면 환자의 자살율은 매우 감소될 것입니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000222018
우울증 치료중인데 임신을 준비하려고 합니다.,저는 26세로 2년 전 결혼한 주부인데 병원에서 우울증의 진단을 받고 약을 복용하고 있습니다. 아이를 가지려고 하는데 약물이 문제가 되지는 않나요?,"
						약물이 태아에 영향을 줄 수 있으므로 주의를 기울여야 합니다. 우울증의 원인, 증상의 심각도, 기간, 약물의 종류 등에 따라 치료 방침이 달라집니다. 따라서 당신의 상태를 가장 잘 알고 있는 주치의와 상담하는 것이 원칙입니다. 생물학적인 원인이 많은 경우라면 약을 유지하는 쪽을 고려하고, 심리사회적 요인이 많은 경우라면 약을 끊고 정신치료를 받을 수 있습니다. 첫 발병이라면 약물치료가 끝난 후에 임신하는 것도 방법일 수 있습니다. 증상이 심한 경우라면 약물을 끊는 것은 상당히 주의해야 합니다. 또한 약물이 모유를 통하여 태아에 영향을 미칠 수 있기 때문에 수유를 계획하고 있는 산모의 경우에도 신경정신과 의사와 사전에 상의해야 합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000222264
입시에 실패해서 우울해요,입시에 실패하여 입맛이 떨어지고 우울합니다. 신경정신과에 가보라고 하지만 그것도 싫은데 병인가요? ?,"
						입시에 실패하거나 증권에 투자해서 많은 돈을 잃어버리거나 혹은 실직을 하게 되는 경우에 누구나 우울하고 실의에 빠지는 것은 당연합니다. 밥맛을 잃고 기운도 없고 우울해지지요. 가족들의 위로나 격려를 받게 되고 친구들과 여행이라도 하고나면 다소 나아집니다. 이러한 상태는 정상반응이거나 또는 우울감을 가지는 적응장애를 의심해 볼 수 있습니다. 다소 힘들었지만 곧 적응을 잘하게 되면 병이라고 하지 않습니다. 다만 적응이 곤란하고 지속적으로 우울해지고 앞에 소개하는 증상들이 많이 나타난다면 상담을 받아보십시오. 우울증은 치료받을 의욕마저 없어지고 다른 분의 권고조차 듣기 귀찮아함으로써 적절한 치료시기를 놓치게 되는 경우가 종종 있습니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000226282
우울증은 유전이 됩니까?,우울증이 유전이라는 말이 있는데 형제 중 우울증 환자가 있어 나도 우울증이 생기지 않을까 걱정입니다. 정말로 우울증은 유전이 됩니까?,"
						우울증의 원인이 정확히 밝혀지지는 않았지만 우울증의 가계에서 우울증 환자가 많이 발생하는 경향이 있습니다. 어떤 연구에서는 일란성 쌍둥이에서는 68%, 이란성 쌍둥이에서는 23%의 일치율을 보인다고 합니다. 그러나 유전 외의 요인이 많이 관여하므로 유전적 소인이 큰 사람에 있어서 환경적 요인이 축적되어 어느 한계를 넘으면 발병한다는 것이 지금까지의 정설입니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000315483
남자는 우울증에 안 걸리나요?,우울증이 여자가 남자보다 더 걸리기 쉽다고 하는데요. 남자는 우울증에 안 걸린다고도 하고요. 사실인가요?,"
						여자가 남자보다 더 잘 발병하는 것은 사실이지만 남자는 우울증에 안 걸린다는 말은 잘못된 상식입니다. 여자는 평생동안 10~25%가 남자는 평생동안 5~12%가 적어도 한번은 우울증에 걸린다고 합니다. 하지만 우울증을 병으로 인식하고 치료를 받는 사람들은 그 중 10% 정도밖에 안됩니다. 그만큼 많은 수의 환자들이 치료를 받지 못하고 고통 속에서 지내고 있습니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000259348
신경성으로 피로한가요?,10년전 부터 심한 피로 증상를 느끼는데 병원에 다녀도 병명이 없어요. 의사선생님이 신경성이래요. 정말 제가 신경성으로 피로한가요?,"
						환자 분의 경우는 만성 피로 환자들을 전문으로 보시는 클리닉을 방문하시는 것이 도움이 될 수 있습니다. 수년 이상 심한 만성 피로 증상을 호소하는 많은 분들 중에는 여러 병원을 다니면서 많은 의사 선생님을 만나지만 대부분 의사 선생님으로부터 ""검사상 특이한 소견이 없습니다. 너무 과로하지 마시고 스트레스 받지 마십시오"" 등의 이야기를 듣게 됩니다. 그렇지만 환자들은 자신의 만성 피로 증상이 여러 가지 검사에서는 이상이 없지만 내 몸에 무언가 이상이 있을 것이라고 생각을 할 수 있어 또 다른 병원의 다른 의사 선생님을 찾게 되고, 여러 주위의 소문을 통하여 피로를 해소할 수 있는 여러 가지 약물을 복용하기도 합니다(의학적인 근거가 부족한 약물).수 년 이상 자신의 생활에 지장을 받을 정도로 심한 피로 증상을 가지신 분들에서 위와 같은 경우는 흔히 볼 수 있는 현상이라 할 수 있습니다. 아직까지 우리 나라에는 만성 피로 증상이나 만성 피로 증후군 등에 대해 관심을 가지신 의사선생님들이 많지 않으십니다. 따라서 만성 피로를 호소하는 환자들에서 몇 가지 기본적인 검사나 종합 검진 등을 시행한 후 특별한 이상이 발견되지 않으면 만성 피로의 원인이 신경성일 것이라고 생각하시는 의사 선생님들이 많습니다. 환자 분의 경우 의사 선생님들로부터 피로의 원인이 '신경성' 이라는 이야기를 들었지만 이에 대해 공감을 할 수 없을 겁니다. 따라서 환자 분의 경우 가능하면 만성 피로를 전문으로 보는 클리닉을 방문하여 피로 증상의 원인이 과연 무엇인지 정확하게 밝히는 것이 가장 중요할 것으로 보이며 그 원인에 따라 만성 피로에 대한 적절한 치료나 조절법을 받으시는 것이 중요하다고 생각합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000250744
만성 피로 증후군 예후,27살된 여성입니다. 대학교 1학년때부터 심한 피로 증상을 계속 느꼈왔습니다. 좋아졌다 나빠졌다하면서 반복되는데 심할 경우에는 직장에 나가기가 어려워요. 이 병원 저 병원에서 검사를 받아도 특별히 원인이 없다고 해요. 최근에야 만성 피로 클리닉을 하는 어떤 대학 병원에 갔더니 '만성 피로 증후군'이라는 진단을 받았어요. 저는 이제 어떻게 되는 것인가요?,"
						만성 피로 증후군 환자의 예후에 대해서 그 동안 많은 논란이 있어왔지만 안타깝게도 아직까지는 이 문제에 대한 명확한 답을 할 수 있는 연구 결과는 없습니다. 그렇지만 일반적으로 알려진 사실에 의하면 많은 만성 피로 증후군 환자가 증상이 나타나기 시작해서 5년 후까지는 보통 증세가 호전되는 것으로 알려져 있습니다. 그렇다면 만성 피로 증후군으로 인해서 생길 수 있는 치명적인 합병증은 없을까요? 여기에 대한 대답 또한 많은 학자들 사이에 논란이 되었지만 가장 중요한 것은 환자 스스로의 삶에 대한 포기입니다. 결국은 자살이란 결과를 초래하기도 하는데, 환자는 가족과 친구들에게서 고립되고 심지어는 병원에서도 환자의 증상에 대해 이야기하기를 꺼려하게 되어 환자가 자신의 우울한 기분에 대해 터놓고 얘기할 수 없게 된다면 절망감은 더욱 클 것입니다. 또 다른 합병증으로는 가벼운 현기증이나 실신 증세인데, 이것은 환자가 운전 등을 할 때를 제외하고는 크게 문제되지 않습니다. 다행히도 만성 피로 증후군 환자가 어지럼증을 일으키면서 쓰러진다고 해도 실지로 의식을 잃는 경우는 매우 드문 일입니다. 여기서 중요한 것은 '만성 피로 증후군 자체는 암이나 에이즈처럼 생명에 치명적인 영향을 미치지는 않는다'는 사실을 강조하고 싶습니다. 연구에 의하면 완전히 회복이 되었다고 하더라도 일부의 만성 피로 증후군 환자 중에는 운동에 대한 내성이 여전히 감소되어 있고 이전에 비해 경미하지만 여전히 증상이 남아 있는 경우도 볼 수 있었습니다. 그렇지만 대다수의 환자에게서 예후는 양호한 편이며, 몇 가지 요인(병이 시작된 형태, 발병시의 나이, 재발의 형태, 신경학적 증상의 심한 정도 등)에 따라 질병의 심한 정도나 회복의 속도는 개인마다 차이가 날 수 있습니다. 병을 앓는 기간 동안 증세가 갑자기 악화될 수도 있고 또한 다소 호전되기도 합니다. 이런 과정이 여러 차례 반복되더라도 시간이 지나면서 점차로 회복되는 경우가 대부분이지만 이 시기를 슬기롭게 극복하기 위해서는 전문의의 도움을 받아 꾸준히 치료받고 상담하는 것이 필요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000309064
마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,신체형장애는 마음이 문제인데 어떻게 해서 몸이 아프게 되나요?,"
						우리의 몸과 마음은 분리되어 있지 않습니다. 따라서 몸이 아프면 마음도 약해지고, 정신적으로 문제가 생기면 몸에도 이상이 오는 것은 당연합니다. 갈등이나 고민이 있을 때 혹은 스트레스를 많이 받을 때 우리 몸은 생리적인 변화를 일으킵니다. 1차적으로 이런 변화는 경험하고 있는 정신적인 고통이나 부담에 대응하기 위한 것입니다. 예를 들어 긴장해야 하는 경우 그 긴장을 이기기 위해 우리 몸은 생리적으로 굉장히 활발하게 작동합니다. 그 결과 근육이 수축되고 눈동자가 커지고 몸에 열이 나며 심장박동 이 빨라집니다. 이것은 싸움을 하려고 할 때 나타나는 몸의 변화를 생각해 보면 쉽게 이해할 수 있을 것입니다. 그렇게 해서 활발해진 몸의 기능으로 일을 수월하게 풀어갈 수 있는 힘을 얻는 것입니다. 그러나 이런 긴장이 계속 요구된다면 문제는 다릅니다. 계속 몸의 기능을 활발하게 하기 위해 무리하여 결국 몸이 망가지는 것입니다. 이와 마찬가지로 지나치게 움츠러드는 것도 같은 방식으로 문제를 일으킵니다. 즉 정신적으로 위축되는데 에너지의 소비를 줄이기 위해 우리의 몸은 기능에 저하가 옵니다. 예를 들어 슬픔이나 낙담이 계속되면 위장은 운동이 느려지고 위산분비가 적어 헛배가 부르고 더부룩하며 소화가 안 됩니다. 많은 사람들이 건강한 육체에 건강한 마음 (Sound Body, Sound Mind)'이라고만 알고 있습니다. 그러나 긍정적이고 융통성이 있고 서로 사랑할 수 있도록 마음을 건강하게 만드는 것도 결국 몸을 건강하게 만들 수 있는 한 방법입니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000298582
뇌졸중 후 우울증에 걸린 것 같은데 어떻게 해야 할까요? ,뇌졸중 후 우울증에 걸린 것 같습니다. 어떻게 해야 할까요? ,"
						우울증의 증상으로는 가장 흔하게 식욕 감소와 불면증이 있습니다. 이 밖에 피로감을 호소하고 기운이 없다고 하며 집중력 저하, 급격한 기억력 감소, 죽고 싶은 생각이 자주 난다는 등의 증상을 호소합니다. 가벼운 우울증은 환자에게 용기를 주고 격려하면 시간이 지나면서 없어지는 경우가 많으나 우울증이 심한 경우에는 심리요법이나 약물치료를 받는 것이 좋습니다. 
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000309480
항우울제 중독되나요?,현재 우울증때문에 항우울제를 먹고 있는데요. 이거 앞으로 복용 중단 못하게 되나요? 끊기 어렵나요?,"
						정신과 약을 장기간 사용시 의존성이 생각다고 생각을 하는 경우가 많은데, 항우울제의 경우 그러한 의존성이 거의 생기지 않는다고 알려져 있습니다. 이러한 약 의존성에 대한 염려는 약물을 조기 중단하게 만들어서 치료를 적절하게 하지 못할 수 있게 됩니다. 이러한 정신건강의학과 처방약은 정신건강의학과 의사의 처방에 따라 복용하시는 것이 약물 의존성을 최소화하면서 질병을 조기 치료 할 수 있도록 도와줍니다.  
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000314927
항우울제와 감기약 같이 먹으면 안되나요?,목이 많이 붓고 기침을 해서 이비인후과에서 항생제와 감기약을 처방받았습니다. 그런데 제가 신경안정제? 정신과약을 먹고 있는것을 얘기 한드렸거든요. 같이 먹으면 안되지요?,"
						정신과약이 어떤 종류의 약인지 알아야 더 정확한 답변을 드릴 수 있습니다. 항우울제와 감기약이 특별한 상호작용이 없다면 같이 복용하셔도 됩니다만 항우울제 중에 MAO 억제제 성분이 있다면 같이 복용하시면 안됩니다.우리 몸안에 도파민, 세로토닌, 노르에피네프린이라는 신경전달물질이 뇌 신경내에서 운동기능 조절, 감정조절에 관여하는데 이 물질이 신경세포에 작용하고 나면 신경세포 사이에 효소에 의해 분해가 됩니다. 이 분해하는 효소가 Mono Amine Oxidase라고 해서  MAO 효소입니다. 우울증약으로 이 효소를 억제하면 신경세포사이 공간을 시냅스라고 하는데 이 공간에 상대적으로 신경전달물질이 증가하게 되고 결국엔 우울증의 전형적인 증후의 개선에 도움이 됩니다. 감기약의 성분들도 구조적으로 신경전달물질과 유사한 성분이 있을 수 있어 만약 MAO 요소 억제제 복용으로 혈액 내 약물농도가 증가되어 있는 상태에서 병용시 약물이 체내에 고농도로 유지되어 교감신경 과흥분상태에 노출될 가능성이 높습니다. 대표적인 MAO 억제제 성분명으로  moclobemide, toloxatone, isocarboxazid, iproniazide, tranylcypromine 등이 있습니다. 
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000315479
"항우울제, 항불안제 약 부작용인가요?","항우울제, 항불안제류를 먹고 있습니다 의사 선생님이 이 약을 먹으면 몸이 아픈것도 사라질 것이고 잠도 올거라고 했는데요. 처음 몇 일은 잘 듣더니 그 다음엔 먹어도 몇 시간씩 잠 못들고 몸도 다시 조금씩 아파지네요. 문제는 아이 하원 전까지도 계속 필름이 끊기듯이 잠들때가 있어요. 감정기복도 더 심해지는 것 같고 밤이 되면 숨도 못쉴만큼 답답해져요. 피곤한데 잠은 안오고..이게 부작용인지 그냥 제 몸이 그런건지 모르겠어요.","
						우울감도 높고 몸이 아프다는 것은 우울증에 신체화 증상까지 동반된 중증 우울증입니다. 우울증약을 처음 복용하셨다면 호르몬이기 때문에 많은 감정변화와 수면 변화를 느끼실겁니다. 그래서 본인에 맞는 약을 쓰기 위해 처음 일주일에 한 번씩은 병원에 가셔서 주치의와 상담하시고 맞는 약을 찾으셔야 합니다. 항우울제는 일반적으로 효능이 수일에서 수주에 걸쳐 나타나므로 최소 4~6주 정도는 복용을 해보아야 약물의 효과를 확인할 수 있습니다. 경우에 따라서는 약물 용량을 늘리거나 약물 교체 등으로 인하여 호전 시까지의 기간이 더 길어질 수 있습니다. 정신과 전문의와의 치료적 신뢰 관계 하에서 중도에 포기하지 않고 치료에 임하는 것이 중요합니다.
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000315493
우울증의 진단은 어떻게 받나요?,아이 키우면서 넋을 놓고 있는 때가 많아집니다. 내가  왜 이러고 있나 하는 생각이 많이 들고 만사가 귀찮아서 육아고 집안일이고 힘들기만 합니다. 우울증 같은데 병원 가기전 자기 진단 같은 것은 없나요?,"
						의욕 저하와 우울감을 주요 증상으로 하여 다양한 인지 및 정신적, 신체적 증상을 일으켜 일상 기능의 저하를 가져오는 질환을 우울증, 즉 우울장애라고 합니다. 우울증 자가 진단테스트를 한 번 해보시기 바랍니다.   1. 무기력하고 매일 피로를 느낀다   2. 사고력과 집중력이 떨어진다   3. 죽음에 대한 생각을 반복적으로 한다   4 .매일 불면에 시달리거나 잠을 너무 많이 잔다   5. 매사에 의욕이 없고 안절부절 못한다   6. 우울하다, 슬프다, 울고 싶다 라는 감정이 자주 보인다   7. 일상생활이나 활동에 대해 흥미나 즐거움이 감소했다.   8. 자신에 대한 초라함이나 무가치함, 불필요한 죄책감이 든다   9. 식이조절을 하지 않았거나 한달 사이 체중이 5%이상 변화 되었다  위 9가지 증상 중 5개 이상에 해당되고, 2주 이상 이런 증상이 계속된 경우에는 우울증이 의심 되므로 전문가의 상담이 필요합니다,
					",https://www.hidoc.co.kr//healthqna/faq/view/C0000221718
